blank,brewery_id,name,alcohol,style
,1102,Dark Lager,0,German-Style Schwarzbier
,1154,Original Dark,0,American-Style Lager
,1380,Deep Powder Winter Ale,0,Old Ale
,586,Pils,0,Crappy
,421,Beer,0,American-Style Lager
,421,Light,0,American-Style Lager
,1271,Pick Axe Pale Ale,0,American-Style Pale Ale
,392,Hefe Weiss,0,American-Style Lager
,744,Black Abbot / Schwarzer Abt,3.9,German-Style Schwarzbier
,1032,Green Beer,0,American-Style Lager
,768,Old Man Winter Warmer 2002,0,Crappy
,1268,Steam Engine Common,0,Crappy
,1268,Bridge Out Stout,0,American-Style Stout
,1268,Birra Canadeo / Gridiron Gold,0,Crappy
,727,Harvest Ale 2001,11.5,Old Ale
,354,Porter,0,Porter
,160,Hazed & Infused Dry-Hopped Ale,4.85,American-Style Pale Ale
,802,Oatmeal Stout,0,American-Style Stout
,802,ESB,0,Crappy
,802,Lazy Jake Porter,0,Porter
,802,Black River Brown,0,American-Style Brown Ale
,802,German Valley Amber,0,American-Style Amber/Red Ale
,802,Grist Mill Golden,0,American-Style Pale Ale
,754,Packs A Punch Porter,0,Porter
,754,Old Krogh Oatmeal Stout,0,American-Style Stout
,754,Log Cabin Nut Brown,0,American-Style Brown Ale
,754,Brogen Meadow Pale Ale,0,American-Style Pale Ale
,754,Alpine Glow Red Ale,0,American-Style Amber/Red Ale
,754,Three Sisters Golden Wheat,0,American-Style Lager
,754,Gold,0,Crappy
,1002,Oatmeal Stout,0,American-Style Stout
,1002,Gust-N-Gale Porter,0,Porter
,1002,32 Inning Ale,0,Crappy
,1002,Station House Red Ale,0,American-Style Amber/Red Ale
,1002,Bootlegger Blonde Ale,0,Crappy
,643,Full Moon Barley Wine Ale,0,Crappy
,643,Not Tonight Honey Porter,6.5,Porter
,643,Indiana Pale Ale,0,American-Style Pale Ale
,643,Red Rooster Ale,0,American-Style Amber/Red Ale
,643,Harvest Wheat Beer,0,American-Style Lager
,643,Cornhusker Lager,0,Crappy
,374,Blueberry Wheat,0,Light American Wheat Ale or Lager
,374,Henry Hudson IPA,0,American-Style India Pale Ale
,374,Sunset Red Ale,5,American-Style Pale Ale
,374,Checker Cab Blonde Ale,5.2,Crappy
,1326,Workhorse Porter,0,Porter
,1326,Dark Lager,0,Crappy
,1326,Hard Times Lager,0,Crappy
,1285,Scottish Ale,0,Scotch Ale
,1285,Winter Wonder,0,Crappy
,1285,Bengal Gold India Pale Ale,0,American-Style Pale Ale
,1285,Imperial Stout,9,American-Style Stout
,1285,Helles Lager,0,Crappy
,1285,Amber Ale,0,American-Style Amber/Red Ale
,1285,Honey Wheat,0,American-Style Lager
,572,Horndean Special Bitter / HSB,0,Crappy
,1134,Pheasant Plucker,0,English-Style Pale Mild Ale
,1134,Golden Wheat Light,0,American-Style Lager
,1134,ESB,0,Crappy
,1134,Best Bitter,0,Crappy
,84,Apple Ale,0,Light American Wheat Ale or Lager
,84,Bad Seed Pumpkin Ale,0,Crappy
,724,Porter,0,Porter
,724,Pale Ale,0,American-Style Pale Ale
,724,Amber,0,American-Style Amber/Red Ale
,1304,Gelande Amber Lager,0,Crappy
,829,Yo Ho Ho Christmas Ale 2001,0,Crappy
,441,Jubel 2000,0,Old Ale
,39,Old Foghorn 2002,10,Crappy
,21,IPA,7.25,American-Style India Pale Ale
,21,Anvil Ale,5.5,Crappy
,1358,Black Cider,0,Crappy
,429,Us Heit Dubbel Tarwe Bier,0,South German-Style Weizenbock
,1360,Whitstable Oyster Stout,0,American-Style Stout
,167,Chouffe-Bok,6.6,Crappy
,167,BiÃ¨re de Mars,0,Crappy
,771,Boss Hog Double IPA,10.1,Imperial or Double India Pale Ale
,181,BiÃ¨re du Lion,0,Crappy
,593,Moose Juice Stout,0,American-Style Stout
,1367,Kelpie Seaweed Ale,4.4,Crappy
,630,Oude Gueuze,0,Belgian-Style Fruit Lambic
,905,1554 Enlightened Black Ale,5.5,Other Belgian-Style Ales
,135,Dark Ale,0,American-Style Lager
,1268,Red Lager,0,American-Style Lager
,557,Deep Shaft Stout,6.2,American-Style Stout
,101,IPA,0,American-Style India Pale Ale
,101,Stout,0,American-Style Stout
,101,Dunkle,0,Crappy
,101,Red,0,American-Style Amber/Red Ale
,101,Pretty Girl Pilsner,0,Crappy
,101,Wheat,0,American-Style Lager
,603,Old Scratch Barleywine 1997,0,Crappy
,603,Black Earth Porter,0,Porter
,603,New Peculier,0,Old Ale
,603,Old Glory American Pale Ale,0,American-Style Pale Ale
,603,Stone of Scone Scotch Ale,0,Scotch Ale
,603,Sugar River ESB,0,Crappy
,603,Crop Circle Wheat,0,South German-Style Hefeweizen
,603,VerrÃ¼ckte Stadt Pilsner,0,Crappy
,603,Landmark Light,0,American-Style Lager
,301,Het Kapittel Abt,10,Crappy
,900,Urbock,0,Traditional German-Style Bock
,259,East India Pale Ale,6.8,American-Style India Pale Ale
,972,Hacker-Pschorr Original Oktoberfest,0,German-Style Oktoberfest
,1112,Pilsner,0,American-Style Lager
,246,Abbey Brown Ale / Pater,0,Crappy
,110,La Trappe Quadrupel 2000/2001,10,Crappy
,41,Winter Solstice Seasonal Ale 2002,0,Crappy
,1268,Winter Gale Spiced Ale,0,Crappy
,205,Jahrhundert-Bier,5.5,Crappy
,972,Hacker-Pschorr Dunkel Weisse,0,Crappy
,972,Hacker-Pschorr Weisse,0,South German-Style Hefeweizen
,173,PremiÃ¨re (Red),0,Crappy
,305,Echte Kriek,0,Crappy
,525,Golden Lager,0,American-Style Lager
,1345,Weizen,0,South German-Style Hefeweizen
,566,80 Shilling,0,Crappy
,566,Steam Beer,0,Crappy
,566,Pirate Pale,0,American-Style Pale Ale
,566,Perfect Stout,4.8,American-Style Stout
,566,Bulldog Blonde,0,Crappy
,566,Harvest Ale,5.6,German-Style Oktoberfest
,566,Bison Brown,5,American-Style Brown Ale
,716,Cappa Cappa Crusher,4.6,Crappy
,716,"Cali \Steam\"" Locomotive""",0,Crappy
,716,Hop Garden Pale Ale,0,American-Style Pale Ale
,636,Golden Blonde,0,Crappy
,636,British Nut Brown,0,American-Style Brown Ale
,636,Altruistic American Ale,0,American-Style Pale Ale
,1280,Yorkshire Stout,4.5,American-Style Stout
,1280,Blackforest Lager,0,German-Style Schwarzbier
,1280,Octoberfest,0,German-Style Oktoberfest
,1280,Hathor Red Lager,5.4,American-Style Lager
,1280,Ghost Pony Helles Lager,5.6,Crappy
,1280,Pacific Coast Ale,5.6,Crappy
,1373,Norfolk Nog Old Dark Ale,99.99,Old Ale
,629,FatÃ¸l,0,Crappy
,629,Pilsner,0,Crappy
,629,Premium,4.5,Crappy
,652,St. Edmunds Strong Porter,0,Porter
,652,India Pale Ale,5.2,American-Style Pale Ale
,652,Schwarzbier,0,German-Style Schwarzbier
,652,Piva Bohemia,4.7,Crappy
,310,South of the Border Light,0,Crappy
,310,Munich Helle,0,Crappy
,310,Stout,0,American-Style Stout
,310,Aussie Lager,0,American-Style Lager
,734,Wheat,0,American-Style Lager
,734,Brown,0,American-Style Brown Ale
,888,New Hops Ale,0,American-Style Pale Ale
,888,Oktoberfest,0,German-Style Oktoberfest
,888,North of the Border Porter,6,Porter
,888,Dunkel Lager,5,Crappy
,734,Stout,0,American-Style Stout
,888,Dells Chief Amber Ale,4.5,American-Style Amber/Red Ale
,888,Weissbier,5,South German-Style Hefeweizen
,888,Pilsner,4.5,American-Style Lager
,888,Schmitz Pale Ale No. 5,4.5,American-Style Pale Ale
,888,Light Ale,4,Crappy
,403,Weizen,0,South German-Style Hefeweizen
,403,IPA,0,American-Style India Pale Ale
,403,Porter,0,Porter
,408,Courthouse Copper,0,American-Style Lager
,408,Canadian Light,0,American-Style Lager
,408,Munich Helles,0,Crappy
,1314,Mudcat Stout,0,American-Style Stout
,1314,Mullin Brown,4.8,American-Style Brown Ale
,1314,Hefeweizen,4.2,South German-Style Hefeweizen
,1314,Pale Pale Boss Ale,4.8,American-Style Pale Ale
,1314,Bartles and Lager,4,American-Style Lager
,355,Oktoberfest,0,German-Style Oktoberfest
,189,BiÃ¨re de Miel,0,Crappy
,179,Saison,5.3,Crappy
,1152,Royal Challenge Indian Premium Lager,0,American-Style Lager
,307,O.K. Beer,0,Crappy
,972,Hefe-WeiÃŸbier,0,South German-Style Hefeweizen
,1019,WeiÃŸbier Pikantus,0,South German-Style Weizenbock
,260,Old Jock Ale,0,Crappy
,266,Witte Ezel,0,Crappy
,1204,Imperial Stout 2002,9.47,American-Style Stout
,820,James Squire India Pale Ale,0,American-Style Pale Ale
,769,White,0,Crappy
,607,Old Bastard,0,Old Ale
,607,Capitol ESB,0,Crappy
,607,Brown Trout Brown,0,American-Style Brown Ale
,607,Honey Wheat,0,American-Style Lager
,607,Golden Prairie Blond,0,Crappy
,607,Saint Peter Pale Ale,0,American-Style Pale Ale
,1066,Heifer-Weizen,0,South German-Style Hefeweizen
,1066,St. Paul Pilsner,0,Crappy
,1066,Saison Goux,0,Crappy
,1066,Stillwater Stout,0,American-Style Stout
,1066,Big Horn Nut Brown Ale,0,American-Style Brown Ale
,1066,Eric the Red,0,American-Style Amber/Red Ale
,1066,Itasca Extra Pale Ale,0,English-Style Pale Mild Ale
,1066,North Star Premium Lager,0,American-Style Lager
,928,Pantown Pale Ale,0,American-Style Pale Ale
,928,Quarry Rock Red,0,American-Style Amber/Red Ale
,928,Golden Honey Wheat,0,American-Style Lager
,596,Duke of Wellington IPA,0,American-Style India Pale Ale
,596,Broad Ax Stout,0,American-Style Stout
,596,Oktoberfest,0,German-Style Oktoberfest
,596,Pride of Pilsen,0,Crappy
,596,Victory Lager,0,American-Style Lager
,596,Northern Light,0,American-Style Lager
,1133,Palace Porter,0,Porter
,1133,Star of India India Pale Ale,0,American-Style Pale Ale
,1133,Gold Crown Lager,0,Crappy
,1133,Queen Anne Light,0,Crappy
,1133,Cologne Golden Ale,0,Crappy
,1268,Weizen Bock,10,South German-Style Weizenbock
,586,Summertime KÃ¶lsch,0,Crappy
,769,Organic Extra Special Bitter,0,Crappy
,484,Ur-Bock Hell,6.5,Traditional German-Style Bock
,223,Jubilate Special Reserve Anniversary Ale,0,American-Style Brown Ale
,276,Malheur 10,10,Crappy
,930,Gnaw Bone Pale Ale,5.5,American-Style Pale Ale
,790,Witbier,5,Crappy
,293,Limburgse Witte,0,Crappy
,930,Meridian Street Premium Lager,4.8,American-Style Lager
,158,Fenway American Pale Ale,0,American-Style Pale Ale
,557,Trafalgar IPA,6,American-Style India Pale Ale
,90,Hell for Certain,0,Crappy
,763,India Pale Ale,0,American-Style Pale Ale
,763,Extra Special Bitter,0,Crappy
,1281,Bear Ale,5,Crappy
,401,Red Rooster Pale Ale,0,American-Style Pale Ale
,553,Titan Porter,0,Porter
,680,Woodpecker,0,Crappy
,642,Chocolate Stout,0,American-Style Stout
,1230,Kristall Weiss,0,South German-Style Hefeweizen
,329,Golden Promise Traditional Scottish Ale,0,Crappy
,392,Aspen Meadow Black and Tan,0,American-Style Lager
,608,Framboise,0,Light American Wheat Ale or Lager
,39,Old Foghorn 1996,10,Crappy
,630,Oudbeitje,0,Belgian-Style Fruit Lambic
,1268,English ESB,0,Crappy
,1268,"Pale Ale \Ã¡ la Bushner\""""",0,American-Style Pale Ale
,542,Grottenbier,6.5,Crappy
,295,Triple,8.5,Crappy
,276,Malheur Brut Reserve,11,Crappy
,552,Ãœber-Sticke Altbier,0,American-Style Brown Ale
,254,Vanilla Berry Orange,0,Light American Wheat Ale or Lager
,254,Vanilla,0,Crappy
,254,Munich Dunkel,0,Crappy
,254,Get Fuggled,0,Crappy
,254,Laughing Ass,0,American-Style Lager
,528,Prairie Thunder Pale Ale,0,American-Style Pale Ale
,528,McBride Porter,0,Porter
,528,Hawk Rye,0,American-Style Lager
,528,Celtic Stout,0,American-Style Stout
,501,Collapsar Oatmeal Stout,0,American-Style Stout
,501,Dark Side Vanilla Porter,0,Crappy
,501,Third Stone Brown,0,American-Style Brown Ale
,501,Luna Sea Amber,0,Crappy
,501,Chaco Canyon Honey Gold,0,Crappy
,501,Burning Skye Scottish Ale,0,Crappy
,501,Solar Flare Summer Ale,0,Crappy
,1268,Discombobulator Maibock,0,Traditional German-Style Bock
,1268,Boxcar Brown Ale,0,American-Style Brown Ale
,582,Pale Ale,0,American-Style Pale Ale
,582,Golden Gate Amber Ale,0,American-Style Amber/Red Ale
,126,Sixtus,0,Traditional German-Style Bock
,198,Griffon Brown Ale,0,American-Style Brown Ale
,878,Golden,0,American-Style Lager
,886,Canadian Lager Beer,5,American-Style Lager
,1307,1837,7,Other Belgian-Style Ales
,762,Canadian Ale,0,American-Style Lager
,108,Red Biddy / Real Biddy,4.9,Crappy
,1298,Brown Fox Ale,0,American-Style Pale Ale
,1290,Helles Hefe Weizen,5.3,South German-Style Hefeweizen
,602,Stone of Scone Scotch Ale,0,Crappy
,437,Old #27 Barleywine,0,Crappy
,947,Oatmeal Stout,0,American-Style Stout
,947,Nut Brown Ale,4.8,American-Style Brown Ale
,947,American Pale Ale,5.2,American-Style Pale Ale
,791,Lion Stout,8,American-Style Stout
,602,Black Earth Porter,0,Porter
,1181,Sprecher Maibock,6,German-Style Heller Bock/Maibock
,769,Bock,0,Traditional German-Style Bock
,667,Original Pils,0,Crappy
,536,Pullman Nut Brown Ale,0,Crappy
,536,Panama Limited Red Ale,0,American-Style Pale Ale
,810,John Barleycorn Barleywine Style Ale,9,American-Style Barley Wine Ale
,810,Steelhead Extra Stout,0,American-Style Stout
,46,Adler BrÃ¤u Bucky Brau Barleywine,0,Crappy
,1271,Butthead Doppelbock,8.2,German-Style Doppelbock
,1359,Dry Mead,0,Crappy
,110,La Trappe Tripel,8,Belgian-Style Tripel
,344,Elephant,7.2,Traditional German-Style Bock
,23,Double Ale,0,Crappy
,708,Big Butt Doppelbock,5.8,Traditional German-Style Bock
,810,Jamaica Brand Sunset IPA,0,American-Style India Pale Ale
,266,Petrus Aged Pale,7.3,Crappy
,810,Jamaica Brand Red Ale,0,American-Style Pale Ale
,553,What the Helles Bock,0,Traditional German-Style Bock
,810,Steelhead Scotch Porter,0,Porter
,552,Titan Porter,0,Porter
,79,Robert Burns Scottish Ale,0,Crappy
,47,Scotch Ale,0,Scotch Ale
,441,Black Butte Porter,5.2,Porter
,94,Heritage Scottish Ale,0,Scotch Ale
,47,Imperial Stout,0,American-Style Stout
,857,Dragonslayer,9.5,American-Style Imperial Stout
,983,4 Reverends Imperial Stout,0,American-Style Stout
,463,Imperial Stout,0,American-Style Stout
,532,Winter Delight,0,Old Ale
,1360,East India IPA,0,American-Style India Pale Ale
,889,Radgie Gadgie,0,Crappy
,94,Racer X,7.8,Imperial or Double India Pale Ale
,1121,Black Irish Plain Porter,0,Porter
,151,Promethean Porter,0,Porter
,615,Iambic Lambic,0,Belgian-Style Fruit Lambic
,493,Alpenhof Baltic Porter,0,Porter
,1268,March MÃ¤rzen,0,German-Style Oktoberfest
,553,Nut Brown Ale,0,American-Style Brown Ale
,553,Trolleycar Stout,0,American-Style Stout
,553,Caber Tossing Scottish Ale,0,Crappy
,553,Fox Tail Amber Ale,0,American-Style Amber/Red Ale
,553,Winnebago Wheat,0,South German-Style Hefeweizen
,553,Fox Light,0,American-Style Lager
,552,Trolleycar Stout,0,American-Style Stout
,552,Nut Brown Ale,0,American-Style Brown Ale
,552,Caber Tossing Scottish Ale,0,Crappy
,552,Fox Tail Amber Ale,0,American-Style Amber/Red Ale
,552,Winnebago Wheat,0,South German-Style Hefeweizen
,552,Fox Light,0,American-Style Lager
,322,Thomas Sykes Barleywine,0,Crappy
,255,Old Knucklehead 1992,0,Crappy
,536,Chessie Cherry,0,Light American Wheat Ale or Lager
,536,Roundhouse Raspberry Wheat Ale,0,Light American Wheat Ale or Lager
,536,Imperial Eclipse Stout,0,American-Style Stout
,536,Kilt Kicker Wee Heavy,7,Scotch Ale
,536,El Diablo Tripel,11,Crappy
,536,Bavarian Helles,0,Crappy
,536,Zephyr Golden Ale,0,American-Style Pale Ale
,536,Station Master Wheat Ale,0,American-Style Lager
,808,Red,0,American-Style Pale Ale
,808,Harry Baals Stout,0,American-Style Stout
,808,Old Fort Porter,0,Porter
,808,Big Daddy Brown,0,American-Style Brown Ale
,808,Old Woody Pale Ale,0,American-Style Pale Ale
,808,Auburn,0,American-Style Pale Ale
,808,Lager,0,American-Style Lager
,962,Stock Ale #2,0,Old Ale
,962,Oyster Stout,0,American-Style Stout
,962,Belgian Style Wit,0,Crappy
,962,Pumpkin Ale,0,Crappy
,962,Lighthouse Ale,0,American-Style Pale Ale
,1255,Nut Brown Ale,0,American-Style Brown Ale
,1255,Irish Setter Red Ale,0,American-Style Amber/Red Ale
,1255,Dierdorfer Gold,0,Crappy
,809,Winter Ale,0,American-Style Amber/Red Ale
,809,Sturgeon Stout,0,American-Style Stout
,809,Buzz Beer,0,American-Style Pale Ale
,809,Pirates Pilsner,0,Crappy
,809,Wheat,0,American-Style Lager
,47,Nut Brown,0,American-Style Brown Ale
,47,London Porter,0,Porter
,47,Starboard Stout,0,American-Style Stout
,47,Arcadia ESB,0,Crappy
,47,Anglers Ale,0,American-Style Pale Ale
,943,Double Cream Oatmeal Stout,0,American-Style Stout
,943,Midnight Stout,0,American-Style Stout
,943,"1,2,3 Ale",0,American-Style Amber/Red Ale
,943,Tornado Ale,0,American-Style Pale Ale
,943,Winter Wheat,0,American-Style Lager
,943,Sunset Red,0,American-Style Amber/Red Ale
,943,Haymarket Ale,0,American-Style Pale Ale
,941,Tripel,0,Crappy
,941,Apple Ale,0,Light American Wheat Ale or Lager
,941,Schwarzbier,0,German-Style Schwarzbier
,941,Stubbins Stout,0,American-Style Stout
,941,Depot Pils,0,American-Style Lager
,941,KÃ¶lsch,0,Crappy
,941,Red Lager,0,American-Style Lager
,941,Hefeweizen,0,South German-Style Hefeweizen
,1318,Wasatch Polygamy Porter,0,Porter
,1171,Frostbite,0,American-Style Pale Ale
,1229,Cooper River Red,0,American-Style Amber/Red Ale
,1229,Winterfest,0,American-Style Brown Ale
,1229,Stout,0,American-Style Stout
,1229,Raspberry Wheat,0,Light American Wheat Ale or Lager
,1229,Market Street Wheat,0,American-Style Lager
,1229,Low Country Light Lager,0,American-Style Lager
,1171,Ruby Red Lager,0,American-Style Lager
,1171,Bombay Pale Ale,0,American-Style Pale Ale
,1171,East Bay Brown,0,American-Style Brown Ale
,1171,Scarlet Ale,0,American-Style Amber/Red Ale
,1171,Ironman Wheat,0,American-Style Lager
,1171,Blonde,0,American-Style Lager
,1171,Blonde Light,0,American-Style Lager
,944,Premium Verum,0,Crappy
,344,47 Bryg,7,Traditional German-Style Bock
,937,Stout,0,American-Style Stout
,937,Fest,0,German-Style Oktoberfest
,937,Alt-ernative Amber,0,American-Style Brown Ale
,937,Buckeye Brown,0,American-Style Brown Ale
,937,Verich Gold,0,Crappy
,1153,Ale,0,American-Style Pale Ale
,1268,Befuddelator Doppelbock,0,Traditional German-Style Bock
,1042,Oatmeal Stout,0,American-Style Stout
,1042,Pale Ale,0,American-Style Pale Ale
,1042,Amber Lager,0,American-Style Lager
,1042,Wheat Ale,0,American-Style Lager
,1279,Riverboat Raspberry flavored Beer,0,Light American Wheat Ale or Lager
,1279,Red Winter Ale,0,American-Style Amber/Red Ale
,1279,Old Courthouse Stout,0,American-Style Stout
,1279,Missouri Brown Dark Ale,0,American-Style Amber/Red Ale
,1279,Red Amber Ale,0,American-Style Amber/Red Ale
,1279,Trailblazer Blond Ale,0,Crappy
,1092,Schlafly Pale Ale,0,American-Style Pale Ale
,1092,Schlafly Altbier,0,American-Style Brown Ale
,1092,Schlafly ESB,0,Crappy
,1092,Schlafly Tripel,0,Crappy
,1092,Schlafly Oatmeal Stout,0,American-Style Stout
,1092,Schlafly Smoked Porter,0,American-Style Lager
,1092,Schlafly Winter ESB,0,Crappy
,1092,Schlafly Pilsner,0,Crappy
,1092,Schlafly Hefeweizen,0,American-Style Lager
,1092,Schlafly Wheat Ale,0,American-Style Lager
,1078,Winter Wheat,0,Crappy
,1078,Rambling Raspberry Ale,0,Light American Wheat Ale or Lager
,1078,Streamline Oatmeal Stout,0,American-Style Stout
,1078,Imperial Pale Ale,0,American-Style Pale Ale
,1078,River City Red Ale,0,American-Style Amber/Red Ale
,1078,Mile Marker Amber Lager,0,American-Style Lager
,1078,Lake Shore Light,0,American-Style Lager
,930,Razz-Wheat,5,Light American Wheat Ale or Lager
,930,Snake Pit Porter,5.6,Porter
,930,Indiana Amber,5.5,American-Style Amber/Red Ale
,258,Stout,0,American-Style Stout
,258,Red,0,American-Style Amber/Red Ale
,258,Extra Special Bitter,0,Crappy
,258,Lawnmower Pale Ale,0,American-Style Pale Ale
,258,Wheat Beer,0,American-Style Lager
,77,Hazelnut Brown,0,Crappy
,77,Whose Ear? Red Ale,4,American-Style Amber/Red Ale
,77,Rust Belt Porter,4.1,Porter
,77,60 Shilling Scotch Ale,5,Crappy
,77,Blind Tiger Pale Ale,4.8,American-Style Pale Ale
,77,Flat Belly American Wheat,3.6,American-Style Lager
,80,J. Scott Francis ESB,0,Crappy
,80,Pale Ale,0,American-Style Pale Ale
,80,Pilsner,0,Crappy
,605,Traditional Lager,0,Crappy
,605,Barrel Select Pils,0,Crappy
,872,Raspberry Wheat Ale,0,Light American Wheat Ale or Lager
,872,INDIAna Pale Ale,0,American-Style Pale Ale
,872,Lake Effect Pale Ale,0,American-Style Pale Ale
,872,Four Horsemen Ale,0,American-Style Amber/Red Ale
,872,Kolsch,0,Crappy
,872,Wall Street Wheat Ale,0,American-Style Lager
,708,Red Lager,4.9,American-Style Lager
,867,Dark Belgian Wit,0,Crappy
,1153,Holiday Ale,0,Crappy
,1307,Raftman,5.5,American-Style Amber/Red Ale
,612,Olde Suffolk,0,Old Ale
,972,Hacker-Pschorr Weisse Bock,0,South German-Style Weizenbock
,871,Beekeepers Honey Ale,0,Crappy
,652,Christmas Ale,0,Crappy
,652,Doppelbock,0,Traditional German-Style Bock
,652,Cleary Red,0,Crappy
,652,Whitetail Ale,0,Crappy
,652,Hefeweizen,5,American-Style Lager
,652,Lichthouse Lager,0,American-Style Lager
,250,Olde St.Nick,9.9,Crappy
,250,Cherry Ice,0,Light American Wheat Ale or Lager
,250,Oatmeal Stout,0,American-Style Stout
,250,Southport Amber,0,American-Style Amber/Red Ale
,250,Kenosha Gold,0,Crappy
,250,Icemaster,0,American-Style Lager
,854,Porter,0,Porter
,854,Imperial Delusion,0,American-Style Stout
,854,Five Springs Oatmeal Stout,0,American-Style Stout
,854,GÃ¼denkrisp KÃ¶lsch,0,Crappy
,854,Wee Heavy,0,Scotch Ale
,854,Abana Amber Ale,0,American-Style Amber/Red Ale
,854,Wheat Ale,0,American-Style Lager
,591,2 Brothers,0,American-Style Pale Ale
,591,Dingle Dubbel,0,Crappy
,591,American Cream Ale,0,American-Style Lager
,591,Black Forest,0,German-Style Schwarzbier
,591,Dublin Dunkelweizenbock,0,South German-Style Weizenbock
,591,Fomharfest,0,German-Style Oktoberfest
,591,Leprechaun Light,0,Crappy
,591,Shamrock Stout,0,American-Style Stout
,591,Celtic Cream Ale,0,American-Style Lager
,591,Pale Ale,0,American-Style Pale Ale
,1268,Belgian Trippel,0,Crappy
,1041,Demon Fuel,0,Crappy
,1041,Christmas Ale,0,Crappy
,1041,Copper,0,American-Style Amber/Red Ale
,1041,Honey Blonde Lager,0,Crappy
,1072,Old Crustacean Barleywine 1993,0,Crappy
,1142,Bigfoot 1994,9.6,Crappy
,608,Barley Wine 2001,0,Crappy
,193,Belzebuth,13,Golden or Blonde Ale
,483,Cow Palace Scotch Ale 2001,11.1,Scotch Ale
,62,Hog Heaven Barleywine,9.2,American-Style Barley Wine Ale
,483,old gak strong ale,0,Old Ale
,552,IPA,0,American-Style India Pale Ale
,1298,Ebelweiss,0,South German-Style Hefeweizen
,338,Capital Kloster Weizen,0,South German-Style Hefeweizen
,39,Wheat,0,American-Style Lager
,218,KÃ¶lsch,0,Crappy
,388,Steel Head Stout,0,American-Style Stout
,388,Ruby Red Lager,0,American-Style Lager
,388,Beau Rivage Bock,0,American-Style Lager
,388,Sunset Amber,0,American-Style Amber/Red Ale
,388,Biloxi Blonde,0,Crappy
,388,Biloxi Light,0,American-Style Lager
,459,Immort Ale,11,Crappy
,1094,Porter,7.8,American-Style Stout
,820,James Squire Porter,0,Porter
,39,Porter,5.6,Porter
,1099,Taddy Porter,5,Porter
,1356,Mackeson XXX Stout,4.9,Sweet Stout
,919,Old No.38 Stout,5.5,American-Style Stout
,608,Marzenbier,0,German-Style Oktoberfest
,1281,House Ale,7.2,Scotch Ale
,98,St. Andrews Ale,4.6,Crappy
,98,Scottish Ale,3.9,Scottish-Style Light Ale
,585,Kriek,0,Belgian-Style Fruit Lambic
,585,XXX Porter,0,Crappy
,585,Maduro,6.4,American-Style Brown Ale
,585,Smooth Oatmeal Stout,0,American-Style Stout
,585,Oktoberfest,0,German-Style Oktoberfest
,585,Hex Nut Brown Ale,0,American-Style Brown Ale
,585,Smooth India Pale Ale,0,American-Style Pale Ale
,585,American Pale Ale,0,American-Style Pale Ale
,585,PMD Mild Ale,0,English-Style Pale Mild Ale
,585,Blonde Ale,0,Crappy
,1268,Art Schmidt Pilsner,0,Crappy
,727,Harvest Ale 1998,11.5,Old Ale
,727,Harvest Ale 1999,11.5,Old Ale
,255,Old Knucklehead 1997,0,Crappy
,1156,Vrak,5.4,Crappy
,338,Blonde Doppelbock,0,Traditional German-Style Bock
,907,Coffee Stout,0,American-Style Stout
,247,Dunkel Doppel Weizen Bock,0,South German-Style Weizenbock
,247,Belgian Wheat,0,Crappy
,247,American Blonde,0,Crappy
,355,Pardon Me Porter,0,Porter
,1178,Cortland Wheat,0,American-Style Lager
,1178,Cortland Autumn (discontinued),0,Crappy
,1263,Storm Ale,0,American-Style Brown Ale
,1263,Autumn Strong Lager,0,German-Style Oktoberfest
,1263,American Wheat,0,American-Style Lager
,1263,Chinook Amber,0,American-Style Amber/Red Ale
,1178,Espresso Stout (discontinued),0,American-Style Stout
,1263,Eigenberg Smoked Porter,0,American-Style Lager
,401,Guinea Pig Amber Ale,0,American-Style Amber/Red Ale
,401,Copper Wheat,0,American-Style Pale Ale
,1268,Oktoberfest,0,German-Style Oktoberfest
,725,KÃ¶ln Kolsch,0,Crappy
,725,IPA,0,American-Style India Pale Ale
,725,Dunkle Weiss,0,Crappy
,725,Alt,0,American-Style Brown Ale
,727,Harvest Ale 1997,11.5,Old Ale
,584,Tannen Bomb,8,Crappy
,1204,Imperial Stout 2001,9.47,American-Style Stout
,1204,5th Anniversary IPA,0,American-Style India Pale Ale
,1268,Old Fort Howard Pale Ale,0,American-Style Pale Ale
,1341,Old LS Barleywine,0,Crappy
,1301,Bitter Woman IPA,5.75,American-Style India Pale Ale
,768,Old Man Winter Warmer 2001,0,Crappy
,768,Sir Duluth Oatmeal Stout,0,American-Style Stout
,857,Im Paled Ale,6.5,American-Style India Pale Ale
,483,J&S; Stout,0,American-Style Stout
,857,Grail Ale,5.5,American-Style Amber/Red Ale
,857,Beast Bitter,5.3,Extra Special Bitter
,576,Smoked Porter,0,American-Style Lager
,943,India Pale Ale,0,American-Style Pale Ale
,1298,Iditarod Imperial Stout,0,American-Style Stout
,258,IPA,0,American-Style India Pale Ale
,764,Black Angus Oatmeal Stout,0,American-Style Stout
,57,Weizen,0,South German-Style Hefeweizen
,63,English Mild,0,English-Style Pale Mild Ale
,837,Belgian Trippel,0,Crappy
,550,Maibock,0,Traditional German-Style Bock
,1206,Artist Colony Ale,5.5,American-Style Amber/Red Ale
,868,Berghoff Oktoberfest Beer,5.2,German-Style Oktoberfest
,416,Original ESB,0,Crappy
,1065,Belgian Trippel,0,Crappy
,652,ESB,6,Crappy
